Event ID,Timestamp,Event Type,Level,Operation,Details,User,Session ID,Transaction ID,Correlation ID
EVT-20251008130105-002,2025-10-08T13:01:05.861027,SYSTEM,INFO,PACS004_PARSED,"{""description"": ""Successfully parsed PACS.004 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""cdtr_name"", ""cdtr_iban"", ""rtr_ccy"", ""rtr_amount"", ""rsn"", ""rsn_info""]}}",SYSTEM,SESSION-20251008130105,,
EVT-20251008130105-003,2025-10-08T13:01:05.864694,SYSTEM,INFO,PACS008_PARSED,"{""description"": ""Successfully parsed PACS.008 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""dbtr_name"", ""dbtr_iban"", ""ccy"", ""amount""]}}",SYSTEM,SESSION-20251008130105,,
EVT-20251008130105-004,2025-10-08T13:01:05.864694,SYSTEM,INFO,TRANSACTION_START,"{""description"": ""Starting transaction TXN-E2EID-MATCHED-001-20251008130105"", ""details"": {""transaction_id"": ""TXN-E2EID-MATCHED-001-20251008130105""}}",SYSTEM,SESSION-20251008130105,TXN-E2EID-MATCHED-001-20251008130105,REFUND-20251008130105
EVT-20251008130105-005,2025-10-08T13:01:05.872388,SYSTEM,INFO,DECISION_ENGINE_COMPLETE,"{""description"": ""Decision engine completed with result: True"", ""details"": {""final_action"": ""SUBMIT_CASE_TO_CLOSED""}}",SYSTEM,SESSION-20251008130105,TXN-E2EID-MATCHED-001-20251008130105,REFUND-20251008130105
EVT-20251008130105-006,2025-10-08T13:01:05.874406,CSV_OPERATION,INFO,ATTACH_SC_LC,"{""file_path"": ""Updated accounts for ATTACH_SC_LC"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130105,,
EVT-20251008130105-007,2025-10-08T13:01:05.874406,CSV_OPERATION,INFO,DEBIT_NOSTRO_PAYMENT_INPUT,"{""file_path"": ""Updated accounts for DEBIT_NOSTRO_PAYMENT_INPUT"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130105,,
EVT-20251008130105-008,2025-10-08T13:01:05.876421,CSV_OPERATION,INFO,CREDIT_CLIENT_ORIGINAL,"{""file_path"": ""Updated accounts for CREDIT_CLIENT_ORIGINAL"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130105,,
EVT-20251008130105-009,2025-10-08T13:01:05.878447,CSV_OPERATION,INFO,SUBMIT_CASE_TO_CLOSED,"{""file_path"": ""Updated accounts for SUBMIT_CASE_TO_CLOSED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130105,,
EVT-20251008130105-010,2025-10-08T13:01:05.880474,SYSTEM,INFO,REFUND_PROCESSING_COMPLETE,"{""description"": ""Refund processing completed successfully"", ""details"": {""processing_time_seconds"": 0.021463}}",SYSTEM,SESSION-20251008130105,TXN-E2EID-MATCHED-001-20251008130105,REFUND-20251008130105
EVT-20251008130232-001,2025-10-08T13:02:32.454672,SYSTEM,INFO,REFUND_PROCESSING_START,"{""description"": ""Starting refund processing"", ""details"": {""correlation_id"": ""REFUND-20251008130232""}}",SYSTEM,SESSION-20251008130232,,
EVT-20251008130232-002,2025-10-08T13:02:32.456700,SYSTEM,INFO,PACS004_PARSED,"{""description"": ""Successfully parsed PACS.004 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""cdtr_name"", ""cdtr_iban"", ""rtr_ccy"", ""rtr_amount"", ""rsn"", ""rsn_info""]}}",SYSTEM,SESSION-20251008130232,,
EVT-20251008130232-003,2025-10-08T13:02:32.458729,SYSTEM,INFO,PACS008_PARSED,"{""description"": ""Successfully parsed PACS.008 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""dbtr_name"", ""dbtr_iban"", ""ccy"", ""amount""]}}",SYSTEM,SESSION-20251008130232,,
EVT-20251008130232-004,2025-10-08T13:02:32.460754,SYSTEM,INFO,TRANSACTION_START,"{""description"": ""Starting transaction TXN-E2EID-MATCHED-001-20251008130232"", ""details"": {""transaction_id"": ""TXN-E2EID-MATCHED-001-20251008130232""}}",SYSTEM,SESSION-20251008130232,TXN-E2EID-MATCHED-001-20251008130232,REFUND-20251008130232
EVT-20251008130232-005,2025-10-08T13:02:32.469021,SYSTEM,INFO,DECISION_ENGINE_COMPLETE,"{""description"": ""Decision engine completed with result: True"", ""details"": {""final_action"": ""SUBMIT_CASE_TO_CLOSED""}}",SYSTEM,SESSION-20251008130232,TXN-E2EID-MATCHED-001-20251008130232,REFUND-20251008130232
EVT-20251008130232-006,2025-10-08T13:02:32.471022,CSV_OPERATION,INFO,ATTACH_SC_LC,"{""file_path"": ""Updated accounts for ATTACH_SC_LC"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130232,,
EVT-20251008130232-007,2025-10-08T13:02:32.472028,CSV_OPERATION,INFO,DEBIT_NOSTRO_PAYMENT_INPUT,"{""file_path"": ""Updated accounts for DEBIT_NOSTRO_PAYMENT_INPUT"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130232,,
EVT-20251008130232-008,2025-10-08T13:02:32.474022,CSV_OPERATION,INFO,CREDIT_CLIENT_ORIGINAL,"{""file_path"": ""Updated accounts for CREDIT_CLIENT_ORIGINAL"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130232,,
EVT-20251008130232-009,2025-10-08T13:02:32.475025,CSV_OPERATION,INFO,SUBMIT_CASE_TO_CLOSED,"{""file_path"": ""Updated accounts for SUBMIT_CASE_TO_CLOSED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130232,,
EVT-20251008130232-010,2025-10-08T13:02:32.477021,SYSTEM,INFO,REFUND_PROCESSING_COMPLETE,"{""description"": ""Refund processing completed successfully"", ""details"": {""processing_time_seconds"": 0.022349}}",SYSTEM,SESSION-20251008130232,TXN-E2EID-MATCHED-001-20251008130232,REFUND-20251008130232
EVT-20251008130301-001,2025-10-08T13:03:01.247203,SYSTEM,INFO,REFUND_PROCESSING_START,"{""description"": ""Starting refund processing"", ""details"": {""correlation_id"": ""REFUND-20251008130301""}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-002,2025-10-08T13:03:01.249220,SYSTEM,INFO,PACS004_PARSED,"{""description"": ""Successfully parsed PACS.004 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""cdtr_name"", ""cdtr_iban"", ""rtr_ccy"", ""rtr_amount"", ""rsn"", ""rsn_info""]}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-003,2025-10-08T13:03:01.257305,SYSTEM,INFO,PACS008_PARSED,"{""description"": ""Successfully parsed PACS.008 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""dbtr_name"", ""dbtr_iban"", ""ccy"", ""amount""]}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-004,2025-10-08T13:03:01.261347,SYSTEM,INFO,TRANSACTION_START,"{""description"": ""Starting transaction TXN-E2EID67890-20251008130301"", ""details"": {""transaction_id"": ""TXN-E2EID67890-20251008130301""}}",SYSTEM,SESSION-20251008130301,TXN-E2EID67890-20251008130301,REFUND-20251008130301
EVT-20251008130301-005,2025-10-08T13:03:01.263370,SYSTEM,INFO,DECISION_ENGINE_COMPLETE,"{""description"": ""Decision engine completed with result: True"", ""details"": {""final_action"": ""SUBMIT_CASE_TO_CLOSED""}}",SYSTEM,SESSION-20251008130301,TXN-E2EID67890-20251008130301,REFUND-20251008130301
EVT-20251008130301-006,2025-10-08T13:03:01.265408,CSV_OPERATION,INFO,ATTACH_SC_LC,"{""file_path"": ""Updated accounts for ATTACH_SC_LC"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-007,2025-10-08T13:03:01.267437,CSV_OPERATION,INFO,SEND_NOSTRO_NOT_CREDITED,"{""file_path"": ""Updated accounts for SEND_NOSTRO_NOT_CREDITED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-008,2025-10-08T13:03:01.269464,CSV_OPERATION,INFO,CREDIT_CLIENT_ORIGINAL,"{""file_path"": ""Updated accounts for CREDIT_CLIENT_ORIGINAL"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-009,2025-10-08T13:03:01.271487,CSV_OPERATION,INFO,SUBMIT_CASE_TO_CLOSED,"{""file_path"": ""Updated accounts for SUBMIT_CASE_TO_CLOSED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-010,2025-10-08T13:03:01.275272,SYSTEM,INFO,REFUND_PROCESSING_COMPLETE,"{""description"": ""Refund processing completed successfully"", ""details"": {""processing_time_seconds"": 0.028069}}",SYSTEM,SESSION-20251008130301,TXN-E2EID67890-20251008130301,REFUND-20251008130301
EVT-20251008130301-001,2025-10-08T13:03:01.361093,SYSTEM,INFO,REFUND_PROCESSING_START,"{""description"": ""Starting refund processing"", ""details"": {""correlation_id"": ""REFUND-20251008130301""}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-002,2025-10-08T13:03:01.363119,SYSTEM,INFO,PACS004_PARSED,"{""description"": ""Successfully parsed PACS.004 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""cdtr_name"", ""cdtr_iban"", ""rtr_ccy"", ""rtr_amount"", ""rsn"", ""rsn_info""]}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-003,2025-10-08T13:03:01.367190,SYSTEM,INFO,PACS008_PARSED,"{""description"": ""Successfully parsed PACS.008 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""dbtr_name"", ""dbtr_iban"", ""ccy"", ""amount""]}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-004,2025-10-08T13:03:01.388174,SYSTEM,INFO,TRANSACTION_START,"{""description"": ""Starting transaction TXN-E2EID-MATCHED-001-20251008130301"", ""details"": {""transaction_id"": ""TXN-E2EID-MATCHED-001-20251008130301""}}",SYSTEM,SESSION-20251008130301,TXN-E2EID-MATCHED-001-20251008130301,REFUND-20251008130301
EVT-20251008130301-005,2025-10-08T13:03:01.400359,SYSTEM,INFO,DECISION_ENGINE_COMPLETE,"{""description"": ""Decision engine completed with result: True"", ""details"": {""final_action"": ""SUBMIT_CASE_TO_CLOSED""}}",SYSTEM,SESSION-20251008130301,TXN-E2EID-MATCHED-001-20251008130301,REFUND-20251008130301
EVT-20251008130301-006,2025-10-08T13:03:01.403401,CSV_OPERATION,INFO,ATTACH_SC_LC,"{""file_path"": ""Updated accounts for ATTACH_SC_LC"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-007,2025-10-08T13:03:01.403401,CSV_OPERATION,INFO,DEBIT_NOSTRO_PAYMENT_INPUT,"{""file_path"": ""Updated accounts for DEBIT_NOSTRO_PAYMENT_INPUT"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-008,2025-10-08T13:03:01.405428,CSV_OPERATION,INFO,CREDIT_CLIENT_ORIGINAL,"{""file_path"": ""Updated accounts for CREDIT_CLIENT_ORIGINAL"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-009,2025-10-08T13:03:01.409469,CSV_OPERATION,INFO,SUBMIT_CASE_TO_CLOSED,"{""file_path"": ""Updated accounts for SUBMIT_CASE_TO_CLOSED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-010,2025-10-08T13:03:01.411494,SYSTEM,INFO,REFUND_PROCESSING_COMPLETE,"{""description"": ""Refund processing completed successfully"", ""details"": {""processing_time_seconds"": 0.050401}}",SYSTEM,SESSION-20251008130301,TXN-E2EID-MATCHED-001-20251008130301,REFUND-20251008130301
EVT-20251008130301-001,2025-10-08T13:03:01.413368,SYSTEM,INFO,REFUND_PROCESSING_START,"{""description"": ""Starting refund processing"", ""details"": {""correlation_id"": ""REFUND-20251008130301""}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-002,2025-10-08T13:03:01.415368,SYSTEM,INFO,PACS004_PARSED,"{""description"": ""Successfully parsed PACS.004 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""cdtr_name"", ""cdtr_iban"", ""rtr_ccy"", ""rtr_amount"", ""rsn"", ""rsn_info""]}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-003,2025-10-08T13:03:01.417379,SYSTEM,INFO,PACS008_PARSED,"{""description"": ""Successfully parsed PACS.008 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""dbtr_name"", ""dbtr_iban"", ""ccy"", ""amount""]}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-004,2025-10-08T13:03:01.418617,SYSTEM,INFO,TRANSACTION_START,"{""description"": ""Starting transaction TXN-E2EID-AC01-001-20251008130301"", ""details"": {""transaction_id"": ""TXN-E2EID-AC01-001-20251008130301""}}",SYSTEM,SESSION-20251008130301,TXN-E2EID-AC01-001-20251008130301,REFUND-20251008130301
EVT-20251008130301-005,2025-10-08T13:03:01.422049,SYSTEM,INFO,DECISION_ENGINE_COMPLETE,"{""description"": ""Decision engine completed with result: True"", ""details"": {""final_action"": ""SUBMIT_CASE_TO_CLOSED""}}",SYSTEM,SESSION-20251008130301,TXN-E2EID-AC01-001-20251008130301,REFUND-20251008130301
EVT-20251008130301-006,2025-10-08T13:03:01.422049,CSV_OPERATION,INFO,ATTACH_SC_LC,"{""file_path"": ""Updated accounts for ATTACH_SC_LC"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-007,2025-10-08T13:03:01.424074,CSV_OPERATION,INFO,SEND_NOSTRO_NOT_CREDITED,"{""file_path"": ""Updated accounts for SEND_NOSTRO_NOT_CREDITED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-008,2025-10-08T13:03:01.426095,CSV_OPERATION,INFO,CREDIT_CLIENT_ORIGINAL,"{""file_path"": ""Updated accounts for CREDIT_CLIENT_ORIGINAL"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-009,2025-10-08T13:03:01.428121,CSV_OPERATION,INFO,SUBMIT_CASE_TO_CLOSED,"{""file_path"": ""Updated accounts for SUBMIT_CASE_TO_CLOSED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-010,2025-10-08T13:03:01.428121,SYSTEM,INFO,REFUND_PROCESSING_COMPLETE,"{""description"": ""Refund processing completed successfully"", ""details"": {""processing_time_seconds"": 0.014753}}",SYSTEM,SESSION-20251008130301,TXN-E2EID-AC01-001-20251008130301,REFUND-20251008130301
EVT-20251008130301-001,2025-10-08T13:03:01.432702,SYSTEM,INFO,REFUND_PROCESSING_START,"{""description"": ""Starting refund processing"", ""details"": {""correlation_id"": ""REFUND-20251008130301""}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-002,2025-10-08T13:03:01.436745,SYSTEM,INFO,PACS004_PARSED,"{""description"": ""Successfully parsed PACS.004 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""cdtr_name"", ""cdtr_iban"", ""rtr_ccy"", ""rtr_amount"", ""rsn"", ""rsn_info""]}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-003,2025-10-08T13:03:01.442804,SYSTEM,INFO,PACS008_PARSED,"{""description"": ""Successfully parsed PACS.008 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""dbtr_name"", ""dbtr_iban"", ""ccy"", ""amount""]}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-004,2025-10-08T13:03:01.446850,SYSTEM,INFO,TRANSACTION_START,"{""description"": ""Starting transaction TXN-E2EID67890-20251008130301"", ""details"": {""transaction_id"": ""TXN-E2EID67890-20251008130301""}}",SYSTEM,SESSION-20251008130301,TXN-E2EID67890-20251008130301,REFUND-20251008130301
EVT-20251008130301-005,2025-10-08T13:03:01.452667,SYSTEM,INFO,DECISION_ENGINE_COMPLETE,"{""description"": ""Decision engine completed with result: True"", ""details"": {""final_action"": ""SUBMIT_CASE_TO_CLOSED""}}",SYSTEM,SESSION-20251008130301,TXN-E2EID67890-20251008130301,REFUND-20251008130301
EVT-20251008130301-006,2025-10-08T13:03:01.454688,CSV_OPERATION,INFO,ATTACH_SC_LC,"{""file_path"": ""Updated accounts for ATTACH_SC_LC"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-007,2025-10-08T13:03:01.454688,CSV_OPERATION,INFO,SEND_NOSTRO_NOT_CREDITED,"{""file_path"": ""Updated accounts for SEND_NOSTRO_NOT_CREDITED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-008,2025-10-08T13:03:01.456716,CSV_OPERATION,INFO,CREDIT_CLIENT_ORIGINAL,"{""file_path"": ""Updated accounts for CREDIT_CLIENT_ORIGINAL"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-009,2025-10-08T13:03:01.458753,CSV_OPERATION,INFO,SUBMIT_CASE_TO_CLOSED,"{""file_path"": ""Updated accounts for SUBMIT_CASE_TO_CLOSED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130301,,
EVT-20251008130301-010,2025-10-08T13:03:01.460776,SYSTEM,INFO,REFUND_PROCESSING_COMPLETE,"{""description"": ""Refund processing completed successfully"", ""details"": {""processing_time_seconds"": 0.0286}}",SYSTEM,SESSION-20251008130301,TXN-E2EID67890-20251008130301,REFUND-20251008130301
EVT-20251008130439-001,2025-10-08T13:04:39.392394,SYSTEM,INFO,REFUND_PROCESSING_START,"{""description"": ""Starting refund processing"", ""details"": {""correlation_id"": ""REFUND-20251008130415""}}",SYSTEM,SESSION-20251008130439,,
EVT-20251008130439-002,2025-10-08T13:04:39.399286,SYSTEM,INFO,PACS004_PARSED,"{""description"": ""Successfully parsed PACS.004 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""cdtr_name"", ""cdtr_iban"", ""rtr_ccy"", ""rtr_amount"", ""rsn"", ""rsn_info""]}}",SYSTEM,SESSION-20251008130439,,
EVT-20251008130439-003,2025-10-08T13:04:39.403475,SYSTEM,INFO,PACS008_PARSED,"{""description"": ""Successfully parsed PACS.008 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""dbtr_name"", ""dbtr_iban"", ""ccy"", ""amount""]}}",SYSTEM,SESSION-20251008130439,,
EVT-20251008130439-004,2025-10-08T13:04:39.403475,SYSTEM,INFO,TRANSACTION_START,"{""description"": ""Starting transaction TXN-E2EID-MATCHED-001-20251008130439"", ""details"": {""transaction_id"": ""TXN-E2EID-MATCHED-001-20251008130439""}}",SYSTEM,SESSION-20251008130439,TXN-E2EID-MATCHED-001-20251008130439,REFUND-20251008130415
EVT-20251008130439-005,2025-10-08T13:04:39.412697,SYSTEM,INFO,DECISION_ENGINE_COMPLETE,"{""description"": ""Decision engine completed with result: True"", ""details"": {""final_action"": ""SUBMIT_CASE_TO_CLOSED""}}",SYSTEM,SESSION-20251008130439,TXN-E2EID-MATCHED-001-20251008130439,REFUND-20251008130415
EVT-20251008130439-006,2025-10-08T13:04:39.414717,CSV_OPERATION,INFO,ATTACH_SC_LC,"{""file_path"": ""Updated accounts for ATTACH_SC_LC"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130439,,
EVT-20251008130439-007,2025-10-08T13:04:39.414717,CSV_OPERATION,INFO,DEBIT_NOSTRO_PAYMENT_INPUT,"{""file_path"": ""Updated accounts for DEBIT_NOSTRO_PAYMENT_INPUT"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130439,,
EVT-20251008130439-008,2025-10-08T13:04:39.416735,CSV_OPERATION,INFO,CREDIT_CLIENT_ORIGINAL,"{""file_path"": ""Updated accounts for CREDIT_CLIENT_ORIGINAL"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130439,,
EVT-20251008130439-009,2025-10-08T13:04:39.418760,CSV_OPERATION,INFO,SUBMIT_CASE_TO_CLOSED,"{""file_path"": ""Updated accounts for SUBMIT_CASE_TO_CLOSED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130439,,
EVT-20251008130439-010,2025-10-08T13:04:39.418760,SYSTEM,INFO,REFUND_PROCESSING_COMPLETE,"{""description"": ""Refund processing completed successfully"", ""details"": {""processing_time_seconds"": 0.026366}}",SYSTEM,SESSION-20251008130439,TXN-E2EID-MATCHED-001-20251008130439,REFUND-20251008130415
EVT-20251008130807-001,2025-10-08T13:08:07.297020,SYSTEM,INFO,REFUND_PROCESSING_START,"{""description"": ""Starting refund processing"", ""details"": {""correlation_id"": ""REFUND-20251008130701""}}",SYSTEM,SESSION-20251008130807,,
EVT-20251008130807-002,2025-10-08T13:08:07.301057,SYSTEM,INFO,PACS004_PARSED,"{""description"": ""Successfully parsed PACS.004 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""cdtr_name"", ""cdtr_iban"", ""rtr_ccy"", ""rtr_amount"", ""rsn"", ""rsn_info""]}}",SYSTEM,SESSION-20251008130807,,
EVT-20251008130807-003,2025-10-08T13:08:07.303069,SYSTEM,INFO,PACS008_PARSED,"{""description"": ""Successfully parsed PACS.008 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""dbtr_name"", ""dbtr_iban"", ""ccy"", ""amount""]}}",SYSTEM,SESSION-20251008130807,,
EVT-20251008130807-004,2025-10-08T13:08:07.303069,SYSTEM,INFO,TRANSACTION_START,"{""description"": ""Starting transaction TXN-E2EID-MATCHED-001-20251008130807"", ""details"": {""transaction_id"": ""TXN-E2EID-MATCHED-001-20251008130807""}}",SYSTEM,SESSION-20251008130807,TXN-E2EID-MATCHED-001-20251008130807,REFUND-20251008130701
EVT-20251008130807-005,2025-10-08T13:08:07.310650,SYSTEM,INFO,DECISION_ENGINE_COMPLETE,"{""description"": ""Decision engine completed with result: True"", ""details"": {""final_action"": ""SUBMIT_CASE_TO_CLOSED""}}",SYSTEM,SESSION-20251008130807,TXN-E2EID-MATCHED-001-20251008130807,REFUND-20251008130701
EVT-20251008130807-006,2025-10-08T13:08:07.312673,CSV_OPERATION,INFO,ATTACH_SC_LC,"{""file_path"": ""Updated accounts for ATTACH_SC_LC"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130807,,
EVT-20251008130807-007,2025-10-08T13:08:07.312673,CSV_OPERATION,INFO,DEBIT_NOSTRO_PAYMENT_INPUT,"{""file_path"": ""Updated accounts for DEBIT_NOSTRO_PAYMENT_INPUT"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130807,,
EVT-20251008130807-008,2025-10-08T13:08:07.314690,CSV_OPERATION,INFO,CREDIT_CLIENT_ORIGINAL,"{""file_path"": ""Updated accounts for CREDIT_CLIENT_ORIGINAL"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130807,,
EVT-20251008130807-009,2025-10-08T13:08:07.316712,CSV_OPERATION,INFO,SUBMIT_CASE_TO_CLOSED,"{""file_path"": ""Updated accounts for SUBMIT_CASE_TO_CLOSED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130807,,
EVT-20251008130807-010,2025-10-08T13:08:07.318730,SYSTEM,INFO,REFUND_PROCESSING_COMPLETE,"{""description"": ""Refund processing completed successfully"", ""details"": {""processing_time_seconds"": 0.02171}}",SYSTEM,SESSION-20251008130807,TXN-E2EID-MATCHED-001-20251008130807,REFUND-20251008130701
EVT-20251008130910-001,2025-10-08T13:09:10.453298,SYSTEM,INFO,REFUND_PROCESSING_START,"{""description"": ""Starting refund processing"", ""details"": {""correlation_id"": ""REFUND-20251008130857""}}",SYSTEM,SESSION-20251008130910,,
EVT-20251008130910-002,2025-10-08T13:09:10.455315,SYSTEM,INFO,PACS004_PARSED,"{""description"": ""Successfully parsed PACS.004 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""cdtr_name"", ""cdtr_iban"", ""rtr_ccy"", ""rtr_amount"", ""rsn"", ""rsn_info""]}}",SYSTEM,SESSION-20251008130910,,
EVT-20251008130910-003,2025-10-08T13:09:10.457330,SYSTEM,INFO,PACS008_PARSED,"{""description"": ""Successfully parsed PACS.008 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""dbtr_name"", ""dbtr_iban"", ""ccy"", ""amount""]}}",SYSTEM,SESSION-20251008130910,,
EVT-20251008130910-004,2025-10-08T13:09:10.457330,SYSTEM,INFO,TRANSACTION_START,"{""description"": ""Starting transaction TXN-E2EID-MATCHED-001-20251008130910"", ""details"": {""transaction_id"": ""TXN-E2EID-MATCHED-001-20251008130910""}}",SYSTEM,SESSION-20251008130910,TXN-E2EID-MATCHED-001-20251008130910,REFUND-20251008130857
EVT-20251008130910-005,2025-10-08T13:09:10.462686,SYSTEM,INFO,DECISION_ENGINE_COMPLETE,"{""description"": ""Decision engine completed with result: True"", ""details"": {""final_action"": ""SUBMIT_CASE_TO_CLOSED""}}",SYSTEM,SESSION-20251008130910,TXN-E2EID-MATCHED-001-20251008130910,REFUND-20251008130857
EVT-20251008130910-006,2025-10-08T13:09:10.463684,CSV_OPERATION,INFO,ATTACH_SC_LC,"{""file_path"": ""Updated accounts for ATTACH_SC_LC"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130910,,
EVT-20251008130910-007,2025-10-08T13:09:10.465747,CSV_OPERATION,INFO,DEBIT_NOSTRO_PAYMENT_INPUT,"{""file_path"": ""Updated accounts for DEBIT_NOSTRO_PAYMENT_INPUT"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130910,,
